filename	label	dog_prototype	self_prototype
n02093991/n02093991_3796.JPEG	Irish_terrier	7.188720575848114e-14	3.319786557119187e-14
n02093991/n02093991_3810.JPEG	Irish_terrier	4.3634214944931096e-16	7.513723561429309e-16
n02093991/n02093991_3812.JPEG	Irish_terrier	1.8681466576346595e-13	1.0029304910125602e-13
n02093991/n02093991_3855.JPEG	Irish_terrier	1.8787522619612457e-14	3.86832289052197e-14
n02093991/n02093991_3938.JPEG	Irish_terrier	5.659080976651786e-09	6.784512039477008e-09
n02093991/n02093991_4093.JPEG	Irish_terrier	4.926261800769444e-16	8.521779425712731e-19
n02093991/n02093991_4264.JPEG	Irish_terrier	3.305399419645132e-17	1.5694207349256169e-18
n02093991/n02093991_4279.JPEG	Irish_terrier	3.3313545490651793e-11	1.8769672898201066e-14
n02093991/n02093991_4287.JPEG	Irish_terrier	1.2480866394585732e-10	2.7168802511210997e-11
n02093991/n02093991_4349.JPEG	Irish_terrier	3.971680296858438e-15	4.352907089356721e-14
n02093991/n02093991_4356.JPEG	Irish_terrier	9.55104789634132e-14	2.33036817737595e-14
n02093991/n02093991_4446.JPEG	Irish_terrier	1.1152595729898139e-18	1.847039244279328e-21
n02093991/n02093991_4478.JPEG	Irish_terrier	1.1910161256989958e-13	4.356842307052702e-14
n02093991/n02093991_467.JPEG	Irish_terrier	4.11985610596226e-21	7.149466655371457e-21
n02093991/n02093991_4670.JPEG	Irish_terrier	9.361239036086121e-17	7.146535655254777e-17
n02093991/n02093991_469.JPEG	Irish_terrier	6.148790417882656e-17	5.136844368881841e-18
n02093991/n02093991_4711.JPEG	Irish_terrier	3.8159948433503874e-16	3.544416604399683e-16
n02093991/n02093991_4753.JPEG	Irish_terrier	3.353583170042306e-13	2.3053632023348104e-15
n02093991/n02093991_4835.JPEG	Irish_terrier	1.6231924329593532e-13	1.835729381928205e-12
n02093991/n02093991_4872.JPEG	Irish_terrier	1.0112350270489116e-12	8.987355936622567e-13
n02093991/n02093991_4956.JPEG	Irish_terrier	9.020427748980292e-14	2.18459105853569e-14
n02093991/n02093991_4971.JPEG	Irish_terrier	1.8894611297101386e-12	5.70740343976837e-14
n02093991/n02093991_5080.JPEG	Irish_terrier	2.9764635327762455e-16	4.604628908873336e-16
n02093991/n02093991_5187.JPEG	Irish_terrier	4.339754162567066e-16	5.839763512430106e-16
n02093991/n02093991_560.JPEG	Irish_terrier	2.959217208480438e-11	4.7722258843498194e-11
n02093991/n02093991_5889.JPEG	Irish_terrier	2.345815920754185e-14	4.816367348770875e-14
n02093991/n02093991_62.JPEG	Irish_terrier	1.2281256604216932e-18	1.1047874063690432e-18
n02093991/n02093991_6239.JPEG	Irish_terrier	1.8945447861143875e-19	1.0033021735288985e-18
n02093991/n02093991_6295.JPEG	Irish_terrier	3.7055055904679734e-11	3.9851121640309705e-11
n02093991/n02093991_6311.JPEG	Irish_terrier	3.113351892496134e-11	4.3151596978024395e-11
n02093991/n02093991_6368.JPEG	Irish_terrier	7.721563840501706e-18	2.2910618160819305e-19
n02093991/n02093991_6404.JPEG	Irish_terrier	1.0708368576232993e-12	9.101954244462915e-13
n02093991/n02093991_6637.JPEG	Irish_terrier	2.6791200556021707e-15	2.941277418165724e-17
n02093991/n02093991_6801.JPEG	Irish_terrier	1.8511938981841123e-13	9.380246523288004e-14
n02093991/n02093991_6989.JPEG	Irish_terrier	2.676042133810266e-16	1.910521896981758e-16
n02093991/n02093991_7082.JPEG	Irish_terrier	5.926855130115953e-21	1.0228895215880762e-24
n02093991/n02093991_74.JPEG	Irish_terrier	2.3237151882545455e-13	6.505530255852943e-13
n02093991/n02093991_7726.JPEG	Irish_terrier	5.306343971500768e-13	2.004510529791994e-14
n02093991/n02093991_7734.JPEG	Irish_terrier	8.270764402938118e-12	1.6325485049064112e-13
n02093991/n02093991_7770.JPEG	Irish_terrier	5.737733740169807e-18	1.2718193520343096e-18
n02093991/n02093991_7774.JPEG	Irish_terrier	1.0479649203439876e-13	1.973351120085249e-14
n02093991/n02093991_7803.JPEG	Irish_terrier	6.990557794259814e-14	1.2986440052630088e-15
n02093991/n02093991_7850.JPEG	Irish_terrier	2.5891425669431765e-19	1.186309532963232e-20
n02093991/n02093991_7862.JPEG	Irish_terrier	3.817718337459586e-15	4.958534384177819e-15
n02093991/n02093991_788.JPEG	Irish_terrier	1.109641732093749e-21	4.301356336472487e-21
n02093991/n02093991_815.JPEG	Irish_terrier	6.627862267832311e-14	1.646080816863011e-14
n02093991/n02093991_8217.JPEG	Irish_terrier	1.047088167232381e-11	2.3331978420646425e-11
n02093991/n02093991_8303.JPEG	Irish_terrier	1.252155713391252e-14	5.3906746296027924e-15
n02093991/n02093991_8329.JPEG	Irish_terrier	3.8363584578440676e-18	9.330225177261973e-19
n02093991/n02093991_8405.JPEG	Irish_terrier	8.566000511016044e-14	2.1181156556385558e-13
n02093991/n02093991_8441.JPEG	Irish_terrier	9.328249970490827e-15	5.0705736893139734e-15
n02093991/n02093991_9014.JPEG	Irish_terrier	6.622509073723916e-15	1.3470334604621598e-15
n02093991/n02093991_9031.JPEG	Irish_terrier	1.499486179515301e-14	3.32176691223639e-15
n02093991/n02093991_927.JPEG	Irish_terrier	2.798706110390441e-17	3.2299465655454597e-18
n02093991/n02093991_93.JPEG	Irish_terrier	1.3636698380710827e-09	2.4329998739059003e-09
n02093991/n02093991_9452.JPEG	Irish_terrier	4.97998165068638e-14	1.9978733187013334e-14
n02093991/n02093991_9729.JPEG	Irish_terrier	3.9754516605406914e-18	4.051258747682934e-20
n02093991/n02093991_9794.JPEG	Irish_terrier	2.3541228804336975e-12	1.3196844625642111e-12
n02093991/n02093991_980.JPEG	Irish_terrier	2.365452391548312e-13	4.0169215740886303e-13
n02093859/n02093859_1058.JPEG	Kerry_blue_terrier	6.052986096812259e-25	8.981943164862927e-22
n02093859/n02093859_1109.JPEG	Kerry_blue_terrier	7.525003100788e-12	3.352748237637993e-11
n02093859/n02093859_1145.JPEG	Kerry_blue_terrier	1.0396651515142857e-16	3.7224919657128464e-16
n02093859/n02093859_1180.JPEG	Kerry_blue_terrier	6.081768423713588e-16	1.698519558859509e-15
n02093859/n02093859_1194.JPEG	Kerry_blue_terrier	3.307693886913337e-14	1.072993594224585e-13
n02093859/n02093859_1216.JPEG	Kerry_blue_terrier	3.4651939982476724e-12	3.0813869980301663e-12
n02093859/n02093859_1382.JPEG	Kerry_blue_terrier	1.4720052602864437e-12	3.2627894940811453e-12
n02093859/n02093859_1400.JPEG	Kerry_blue_terrier	5.7596273924370316e-18	1.788591715112978e-15
n02093859/n02093859_143.JPEG	Kerry_blue_terrier	3.178151428565902e-16	2.3822308466969215e-16
n02093859/n02093859_1468.JPEG	Kerry_blue_terrier	2.5752236101360384e-18	1.7661699532875342e-16
n02093859/n02093859_1588.JPEG	Kerry_blue_terrier	2.526901825205807e-20	9.508426316331185e-21
n02093859/n02093859_1603.JPEG	Kerry_blue_terrier	2.1615598481617455e-18	8.718991387201152e-18
n02093859/n02093859_1645.JPEG	Kerry_blue_terrier	1.646942626639144e-16	1.8571852000004702e-16
n02093859/n02093859_1733.JPEG	Kerry_blue_terrier	3.327051628405482e-22	7.280738176092907e-23
n02093859/n02093859_1848.JPEG	Kerry_blue_terrier	6.603307481182544e-14	3.8931105850421226e-14
n02093859/n02093859_1861.JPEG	Kerry_blue_terrier	5.1353943952088666e-14	2.820663318056028e-14
n02093859/n02093859_1894.JPEG	Kerry_blue_terrier	1.505516600668658e-10	9.42077976340096e-12
n02093859/n02093859_192.JPEG	Kerry_blue_terrier	5.610715456885432e-14	2.222269106535459e-11
n02093859/n02093859_1936.JPEG	Kerry_blue_terrier	2.4091759823089224e-19	1.3963209468818788e-21
n02093859/n02093859_1952.JPEG	Kerry_blue_terrier	3.0779548726651487e-13	5.6721486945288645e-12
n02093859/n02093859_1980.JPEG	Kerry_blue_terrier	1.083581127291269e-10	1.0299264753111262e-13
n02093859/n02093859_2006.JPEG	Kerry_blue_terrier	3.774463848540786e-15	5.562448119650617e-15
n02093859/n02093859_2054.JPEG	Kerry_blue_terrier	5.098802584530283e-19	1.8778369864222264e-18
n02093859/n02093859_2055.JPEG	Kerry_blue_terrier	6.043767583140776e-17	1.4052461918311715e-16
n02093859/n02093859_2057.JPEG	Kerry_blue_terrier	6.620309823052949e-15	1.2294786376498587e-13
n02093859/n02093859_2086.JPEG	Kerry_blue_terrier	1.4371700641638285e-10	9.189683531534465e-10
n02093859/n02093859_2114.JPEG	Kerry_blue_terrier	7.33058184867199e-17	1.9952694015966126e-15
n02093859/n02093859_2173.JPEG	Kerry_blue_terrier	5.111469856365265e-18	9.447422619784964e-17
n02093859/n02093859_2196.JPEG	Kerry_blue_terrier	1.3508788536629444e-15	1.3787090217665364e-14
n02093859/n02093859_2246.JPEG	Kerry_blue_terrier	1.4667716784743396e-16	1.7289461849567514e-17
n02093859/n02093859_2255.JPEG	Kerry_blue_terrier	2.9616867917481127e-18	2.230970110734903e-17
n02093859/n02093859_2278.JPEG	Kerry_blue_terrier	1.2392311198828664e-15	1.2586887037206902e-13
n02093859/n02093859_2397.JPEG	Kerry_blue_terrier	3.6358790051069463e-13	1.5657939863236455e-13
n02093859/n02093859_2442.JPEG	Kerry_blue_terrier	2.616951769047701e-16	1.5323504053723906e-16
n02093859/n02093859_2449.JPEG	Kerry_blue_terrier	1.6349842570672362e-15	2.807175731541789e-14
n02093859/n02093859_2462.JPEG	Kerry_blue_terrier	7.499153605279505e-13	5.041341083264856e-13
n02093859/n02093859_247.JPEG	Kerry_blue_terrier	5.790660106390712e-17	3.150084657998581e-14
n02093859/n02093859_2576.JPEG	Kerry_blue_terrier	1.7761510643746906e-12	4.149876725641533e-11
n02093859/n02093859_2600.JPEG	Kerry_blue_terrier	2.1357409790873735e-16	5.101214171044109e-21
n02093859/n02093859_2707.JPEG	Kerry_blue_terrier	4.6449172966462756e-20	4.047049543395215e-19
n02093859/n02093859_2732.JPEG	Kerry_blue_terrier	6.577308092903513e-18	1.2961496390274311e-16
n02093859/n02093859_285.JPEG	Kerry_blue_terrier	1.0356274562376872e-15	4.32047171316092e-15
n02093859/n02093859_2853.JPEG	Kerry_blue_terrier	1.7591655961013518e-13	5.557699884822024e-13
n02093859/n02093859_2892.JPEG	Kerry_blue_terrier	2.0661458793261585e-14	6.032771762636104e-14
n02093859/n02093859_2898.JPEG	Kerry_blue_terrier	4.8181353609946266e-14	1.3634157298572974e-13
n02093859/n02093859_2914.JPEG	Kerry_blue_terrier	4.448313217110835e-16	2.9103539256109733e-15
n02093859/n02093859_2928.JPEG	Kerry_blue_terrier	7.394515849968298e-16	2.537542444971721e-18
n02093859/n02093859_2993.JPEG	Kerry_blue_terrier	1.9487077288036647e-14	1.518358741023167e-16
n02093859/n02093859_3.JPEG	Kerry_blue_terrier	4.2494997601287276e-17	4.601936384440869e-16
n02093859/n02093859_3003.JPEG	Kerry_blue_terrier	1.2593423022996183e-15	3.032505444174193e-15
n02093859/n02093859_3012.JPEG	Kerry_blue_terrier	3.6706732916860924e-14	2.6775694060947276e-13
n02093859/n02093859_3030.JPEG	Kerry_blue_terrier	2.7645452590116985e-20	3.402120087771697e-21
n02093859/n02093859_3122.JPEG	Kerry_blue_terrier	5.941582585377401e-15	8.626858218188265e-15
n02093859/n02093859_3163.JPEG	Kerry_blue_terrier	3.743672744620707e-15	2.0945163656573086e-16
n02093859/n02093859_3171.JPEG	Kerry_blue_terrier	5.891799532992676e-17	2.5100554545139264e-16
n02093859/n02093859_3212.JPEG	Kerry_blue_terrier	1.627903708927519e-11	5.781563644407872e-11
n02093859/n02093859_3308.JPEG	Kerry_blue_terrier	5.55627188405751e-17	5.004450429473808e-19
n02093859/n02093859_3310.JPEG	Kerry_blue_terrier	5.1866635924019594e-17	4.863313178841177e-17
n02093859/n02093859_3349.JPEG	Kerry_blue_terrier	8.104157280269097e-23	2.1194491094458725e-22
n02093859/n02093859_3471.JPEG	Kerry_blue_terrier	4.433577217777186e-15	1.5155075999851276e-14
n02093859/n02093859_3496.JPEG	Kerry_blue_terrier	3.568175945840908e-12	4.6009069411245934e-12
n02093859/n02093859_35.JPEG	Kerry_blue_terrier	1.141376948231722e-17	1.5077656019299575e-17
n02093859/n02093859_3522.JPEG	Kerry_blue_terrier	3.219568074639317e-16	1.0198456505066939e-19
n02093859/n02093859_3564.JPEG	Kerry_blue_terrier	2.638894861505661e-14	1.2181781934427938e-15
n02093859/n02093859_3581.JPEG	Kerry_blue_terrier	1.2600753450585169e-18	1.1398845851181073e-19
n02093859/n02093859_359.JPEG	Kerry_blue_terrier	6.196372802293075e-13	9.976221367137496e-13
n02093859/n02093859_3593.JPEG	Kerry_blue_terrier	1.5855538588164087e-19	8.522939532116697e-20
n02093859/n02093859_3702.JPEG	Kerry_blue_terrier	5.0532230365110603e-14	2.9004895252814866e-12
n02093859/n02093859_3782.JPEG	Kerry_blue_terrier	8.888565576968169e-16	8.720527116114708e-15
n02093859/n02093859_3820.JPEG	Kerry_blue_terrier	2.2559013446557945e-11	3.320673284100706e-11
n02093859/n02093859_3916.JPEG	Kerry_blue_terrier	2.037777529146394e-18	7.785004756140313e-18
n02093859/n02093859_3952.JPEG	Kerry_blue_terrier	3.723570581162975e-15	6.460671718915575e-15
n02093859/n02093859_4073.JPEG	Kerry_blue_terrier	7.507342177009615e-16	2.184221708342854e-14
n02093859/n02093859_4180.JPEG	Kerry_blue_terrier	4.201716783246765e-11	2.0405892349824596e-10
n02093859/n02093859_4285.JPEG	Kerry_blue_terrier	2.6440321462859887e-11	3.191725550506468e-11
n02093859/n02093859_443.JPEG	Kerry_blue_terrier	2.7904342989456707e-17	7.1290494909404e-18
n02093859/n02093859_445.JPEG	Kerry_blue_terrier	4.961950331713367e-17	4.920462620256747e-16
n02093859/n02093859_4597.JPEG	Kerry_blue_terrier	2.2862539138767567e-16	4.4228432695924287e-16
n02093859/n02093859_46.JPEG	Kerry_blue_terrier	2.0631676534236507e-12	3.8267052550146226e-12
n02093859/n02093859_4613.JPEG	Kerry_blue_terrier	4.631460532424835e-13	4.519978604756149e-12
n02093859/n02093859_4958.JPEG	Kerry_blue_terrier	1.2376927688480155e-10	1.497429180789014e-10
n02093859/n02093859_4979.JPEG	Kerry_blue_terrier	3.761581340819213e-16	1.44341400511577e-14
n02093859/n02093859_5283.JPEG	Kerry_blue_terrier	2.9367599527972974e-18	3.719337952413984e-16
n02093859/n02093859_5414.JPEG	Kerry_blue_terrier	3.809495786609293e-14	4.341238723541282e-14
n02093859/n02093859_5456.JPEG	Kerry_blue_terrier	1.9942126646768372e-15	2.0865969738639316e-14
n02093859/n02093859_551.JPEG	Kerry_blue_terrier	1.4803693633153532e-15	3.4648080088471456e-15
n02093859/n02093859_5528.JPEG	Kerry_blue_terrier	4.0819084731704535e-14	2.0291402642772147e-14
n02093859/n02093859_5537.JPEG	Kerry_blue_terrier	1.0326328889390761e-14	1.726117042873567e-13
n02093859/n02093859_5539.JPEG	Kerry_blue_terrier	3.33732160920649e-13	4.668588631438855e-12
n02093859/n02093859_5610.JPEG	Kerry_blue_terrier	5.014992900194499e-16	6.94811625308592e-16
n02093859/n02093859_5779.JPEG	Kerry_blue_terrier	2.2889463181121578e-15	3.2212755393798346e-14
n02093859/n02093859_612.JPEG	Kerry_blue_terrier	1.5531234619274129e-15	9.715090354158398e-16
n02093859/n02093859_632.JPEG	Kerry_blue_terrier	1.0373125381974665e-17	4.336487890299072e-18
n02093859/n02093859_706.JPEG	Kerry_blue_terrier	8.62796339796402e-11	8.237432121004011e-11
n02093859/n02093859_738.JPEG	Kerry_blue_terrier	1.299034335320682e-19	3.2096781945385923e-19
n02093859/n02093859_818.JPEG	Kerry_blue_terrier	6.900670859874873e-16	9.707623340340031e-15
n02093859/n02093859_855.JPEG	Kerry_blue_terrier	6.516636075522858e-16	8.782837019484947e-15
n02093859/n02093859_879.JPEG	Kerry_blue_terrier	1.8671749531200006e-14	1.2993339454780833e-14
n02093859/n02093859_972.JPEG	Kerry_blue_terrier	1.6242275268952254e-18	7.011488050594248e-17
n02093859/n02093859_987.JPEG	Kerry_blue_terrier	6.287870620422356e-17	2.5764451122967425e-15
n02098413/n02098413_10144.JPEG	Lhasa	1.490865022260459e-11	1.2852830868907178e-12
n02098413/n02098413_10214.JPEG	Lhasa	3.3474811185775868e-12	8.338794546664448e-15
n02098413/n02098413_10889.JPEG	Lhasa	8.190420974432217e-16	2.2215905081761105e-19
n02098413/n02098413_10943.JPEG	Lhasa	8.569809958954588e-11	2.0748212790021554e-11
n02098413/n02098413_11146.JPEG	Lhasa	2.306220679085483e-12	9.633602895089873e-14
n02098413/n02098413_11258.JPEG	Lhasa	1.4338150279828706e-13	9.243423103401682e-14
n02098413/n02098413_11639.JPEG	Lhasa	1.706220627957761e-15	2.332884507528446e-18
n02098413/n02098413_11660.JPEG	Lhasa	4.122127704188585e-12	4.971890785371181e-14
n02098413/n02098413_11828.JPEG	Lhasa	2.8245144284905016e-13	2.7948711767039285e-14
n02098413/n02098413_1256.JPEG	Lhasa	6.828725375602516e-15	2.48473628351506e-23
n02098413/n02098413_1257.JPEG	Lhasa	3.6329707942876624e-11	1.9999431879541325e-12
n02098413/n02098413_13135.JPEG	Lhasa	2.39711698206093e-13	1.511538275716477e-14
n02098413/n02098413_13568.JPEG	Lhasa	3.2073612105139144e-11	1.3062434553811375e-12
n02098413/n02098413_1395.JPEG	Lhasa	1.86684258850342e-15	1.5152115987177095e-18
n02098413/n02098413_1468.JPEG	Lhasa	8.69697538423254e-12	6.164609524287894e-13
n02098413/n02098413_14785.JPEG	Lhasa	1.0815411845885783e-17	2.4749655393414303e-20
n02098413/n02098413_1488.JPEG	Lhasa	6.317378244997074e-12	1.5499062067836479e-12
n02098413/n02098413_15420.JPEG	Lhasa	8.424323941345967e-10	2.4497593790360486e-11
n02098413/n02098413_16099.JPEG	Lhasa	6.115403418793322e-11	7.492202248287876e-12
n02098413/n02098413_1631.JPEG	Lhasa	1.3139440989428877e-11	4.018994998207238e-13
n02098413/n02098413_16745.JPEG	Lhasa	1.825946412428503e-13	8.591613872029439e-15
n02098413/n02098413_1698.JPEG	Lhasa	3.2946042293690024e-09	2.263415888183917e-15
n02098413/n02098413_17265.JPEG	Lhasa	1.659843164505936e-18	1.6118455819565776e-21
n02098413/n02098413_17985.JPEG	Lhasa	3.4631948386198756e-12	1.448077461891472e-14
n02098413/n02098413_1815.JPEG	Lhasa	6.637874658449593e-15	4.71409680978951e-22
n02098413/n02098413_182.JPEG	Lhasa	2.557406034290579e-15	1.834783361526632e-22
n02098413/n02098413_18317.JPEG	Lhasa	4.366428326119069e-11	3.278024060712173e-12
n02098413/n02098413_1864.JPEG	Lhasa	6.730493993412242e-16	3.0468880017696323e-18
n02098413/n02098413_1869.JPEG	Lhasa	2.888517854311455e-09	5.265037372403504e-10
n02098413/n02098413_18721.JPEG	Lhasa	6.743223999757943e-13	1.5593104751003195e-14
n02098413/n02098413_1887.JPEG	Lhasa	1.3871810121957549e-15	9.675868054264891e-17
n02098413/n02098413_1888.JPEG	Lhasa	4.86673578841004e-13	1.0226954934118552e-15
n02098413/n02098413_19747.JPEG	Lhasa	1.2427652618598731e-11	3.441901503474337e-14
n02098413/n02098413_19849.JPEG	Lhasa	2.184616904055275e-12	9.210321568468544e-16
n02098413/n02098413_20238.JPEG	Lhasa	1.4606350407730318e-08	8.263891914281445e-11
n02098413/n02098413_20565.JPEG	Lhasa	6.499735371687834e-09	2.1347440228243287e-10
n02098413/n02098413_20774.JPEG	Lhasa	2.5289037653635643e-13	9.283605267760279e-16
n02098413/n02098413_2105.JPEG	Lhasa	1.3998765136521736e-14	1.1363864196721949e-17
n02098413/n02098413_21055.JPEG	Lhasa	1.0387510231470916e-12	1.0320168683556762e-13
n02098413/n02098413_21353.JPEG	Lhasa	1.110806151849307e-12	2.9973460153517346e-16
n02098413/n02098413_2376.JPEG	Lhasa	8.387711090907007e-12	3.938665864179641e-13
n02098413/n02098413_242.JPEG	Lhasa	4.727734690238194e-09	6.406916698199086e-10
n02098413/n02098413_2479.JPEG	Lhasa	1.825514563727782e-14	3.122186707311823e-27
n02098413/n02098413_2533.JPEG	Lhasa	1.5358164388364766e-09	2.3172984881752902e-10
n02098413/n02098413_2756.JPEG	Lhasa	2.081521082725305e-13	8.994562049111932e-15
n02098413/n02098413_2775.JPEG	Lhasa	2.874314422078287e-13	1.0936948366092383e-15
n02098413/n02098413_2853.JPEG	Lhasa	8.617343317175644e-12	1.723297388716079e-13
n02098413/n02098413_3075.JPEG	Lhasa	8.91629764589641e-14	1.7259661022829574e-15
n02098413/n02098413_3107.JPEG	Lhasa	2.39470748172036e-10	4.956955886923516e-12
n02098413/n02098413_3247.JPEG	Lhasa	3.764940804250028e-15	9.965130413854532e-17
n02098413/n02098413_3428.JPEG	Lhasa	6.267343573313107e-10	1.1471480663013983e-11
n02098413/n02098413_3732.JPEG	Lhasa	1.5040509140513783e-10	1.3733100347195674e-12
n02098413/n02098413_3804.JPEG	Lhasa	4.0237261200882786e-13	6.936868630330333e-14
n02098413/n02098413_3836.JPEG	Lhasa	4.823103750876484e-13	1.5156167625049246e-13
n02098413/n02098413_3981.JPEG	Lhasa	3.9330902579535813e-25	1.9067045572489113e-61
n02098413/n02098413_3999.JPEG	Lhasa	7.319860792624343e-13	3.3242977210796444e-14
n02098413/n02098413_4026.JPEG	Lhasa	1.1592906918988256e-09	2.9877824990130483e-10
n02098413/n02098413_408.JPEG	Lhasa	1.6105624508536734e-11	7.350033611390822e-13
n02098413/n02098413_4101.JPEG	Lhasa	1.538401919526118e-13	1.5056456041165272e-15
n02098413/n02098413_4142.JPEG	Lhasa	4.61043229717814e-11	1.7807596025051219e-12
n02098413/n02098413_4189.JPEG	Lhasa	3.003595741800608e-12	1.5508499841673263e-14
n02098413/n02098413_429.JPEG	Lhasa	6.061536109329414e-14	2.236369819603922e-16
n02098413/n02098413_4298.JPEG	Lhasa	5.957291006577932e-14	4.11898274623373e-16
n02098413/n02098413_4354.JPEG	Lhasa	4.6840675009273624e-11	4.752639297955066e-13
n02098413/n02098413_4555.JPEG	Lhasa	5.0491045994063305e-12	4.369616509442529e-14
n02098413/n02098413_5123.JPEG	Lhasa	2.828756744478396e-11	1.6119425163038512e-12
n02098413/n02098413_5241.JPEG	Lhasa	8.292461753466449e-16	1.8418399194513726e-18
n02098413/n02098413_529.JPEG	Lhasa	4.31686221240113e-14	4.466811723627938e-16
n02098413/n02098413_5476.JPEG	Lhasa	5.228052940262806e-16	1.4319270041831107e-19
n02098413/n02098413_5673.JPEG	Lhasa	1.6265957654880637e-15	3.164467611441921e-17
n02098413/n02098413_58.JPEG	Lhasa	7.377050241892236e-13	8.956137758659164e-15
n02098413/n02098413_5925.JPEG	Lhasa	9.942398020146134e-13	3.2449759516247037e-15
n02098413/n02098413_6047.JPEG	Lhasa	2.6521668831177006e-11	4.358860826867574e-13
n02098413/n02098413_6072.JPEG	Lhasa	1.1380882677579086e-15	3.6026003134825823e-23
n02098413/n02098413_6093.JPEG	Lhasa	1.4176183431029666e-11	6.446093702559758e-14
n02098413/n02098413_616.JPEG	Lhasa	3.563858367564775e-11	5.450433912846006e-14
n02098413/n02098413_6185.JPEG	Lhasa	1.1541390052262264e-09	2.674788051016856e-11
n02098413/n02098413_6198.JPEG	Lhasa	2.946174665852719e-10	6.7235820588392265e-12
n02098413/n02098413_650.JPEG	Lhasa	3.305978822068652e-14	9.005142526000884e-16
n02098413/n02098413_6686.JPEG	Lhasa	4.0926114890655473e-14	1.3295438031345087e-16
n02098413/n02098413_6708.JPEG	Lhasa	4.82962634319884e-10	1.624446251846225e-11
n02098413/n02098413_677.JPEG	Lhasa	4.523163463531261e-15	2.092153435283947e-17
n02098413/n02098413_7040.JPEG	Lhasa	5.57828429869689e-11	7.405648062308486e-15
n02098413/n02098413_7185.JPEG	Lhasa	1.4595150420915776e-12	3.1736622472111796e-14
n02098413/n02098413_7204.JPEG	Lhasa	1.0616909278788282e-09	2.0662115570753345e-11
n02098413/n02098413_7488.JPEG	Lhasa	1.4784270311001425e-17	2.2871761599614798e-20
n02098413/n02098413_775.JPEG	Lhasa	2.9164789099254136e-11	2.149142053072865e-12
n02098413/n02098413_8001.JPEG	Lhasa	3.8260021307604847e-16	1.7060260052970962e-17
n02098413/n02098413_8031.JPEG	Lhasa	1.0386335204226984e-17	1.3524161249487797e-19
n02098413/n02098413_8360.JPEG	Lhasa	9.182104830302938e-15	4.955768922747642e-15
n02098413/n02098413_8687.JPEG	Lhasa	2.813226462004303e-14	1.4402478479182407e-16
n02098413/n02098413_8750.JPEG	Lhasa	4.980443574771152e-12	1.596120993184941e-14
n02098413/n02098413_8758.JPEG	Lhasa	4.53659732756665e-13	1.3316519093224613e-15
n02098413/n02098413_8802.JPEG	Lhasa	4.098091076736235e-09	1.2919392450393761e-09
n02098413/n02098413_8912.JPEG	Lhasa	3.963790587549597e-12	3.8066885171640385e-15
n02098413/n02098413_9008.JPEG	Lhasa	9.101699643370082e-15	7.101781728936732e-16
n02098413/n02098413_9390.JPEG	Lhasa	1.1476039617519217e-09	2.363488091002507e-10
n02098413/n02098413_9453.JPEG	Lhasa	7.385519987091346e-15	2.113510412526611e-16
n02098413/n02098413_9616.JPEG	Lhasa	5.552429098424079e-13	1.6668063748358003e-17
n02098413/n02098413_9778.JPEG	Lhasa	3.626066600603432e-13	2.5044520567724892e-14
n02094114/n02094114_1020.JPEG	Norfolk_terrier	7.059044419747806e-11	7.448580471946629e-11
n02094114/n02094114_1083.JPEG	Norfolk_terrier	4.9175805070345e-13	3.5618876424952077e-12
n02094114/n02094114_1337.JPEG	Norfolk_terrier	7.517851695273345e-16	3.1705410815011397e-19
n02094114/n02094114_1376.JPEG	Norfolk_terrier	3.994993517637733e-15	3.7468338286531825e-18
n02094114/n02094114_1432.JPEG	Norfolk_terrier	8.184713744746222e-13	3.863526207325088e-13
n02094114/n02094114_1448.JPEG	Norfolk_terrier	1.9926325746573726e-15	3.1870758110561424e-16
n02094114/n02094114_1543.JPEG	Norfolk_terrier	1.4434076823454214e-16	3.0991572005132344e-16
n02094114/n02094114_1567.JPEG	Norfolk_terrier	1.1843520881076413e-10	2.4590452586415132e-12
n02094114/n02094114_1753.JPEG	Norfolk_terrier	1.7083287208474062e-12	3.483923087952403e-13
n02094114/n02094114_1985.JPEG	Norfolk_terrier	4.312696013203545e-11	5.0487572652878955e-11
n02094114/n02094114_2018.JPEG	Norfolk_terrier	1.837817892336972e-20	3.683321960775192e-30
n02094114/n02094114_2211.JPEG	Norfolk_terrier	3.5584348349290316e-12	1.5625573822876723e-11
n02094114/n02094114_2342.JPEG	Norfolk_terrier	4.198898838106554e-13	4.448022247710895e-14
n02094114/n02094114_242.JPEG	Norfolk_terrier	7.199878241655976e-13	6.849770090111559e-14
n02094114/n02094114_2490.JPEG	Norfolk_terrier	3.050448004907992e-15	1.5749904249172625e-16
n02094114/n02094114_252.JPEG	Norfolk_terrier	7.898056019173713e-14	1.476346067134139e-14
n02094114/n02094114_2644.JPEG	Norfolk_terrier	6.025605628215474e-12	5.197822974856792e-12
n02094114/n02094114_27.JPEG	Norfolk_terrier	1.2113948449092245e-16	7.350018171812849e-16
n02094114/n02094114_2761.JPEG	Norfolk_terrier	3.4006853283088175e-18	2.233009246080554e-17
n02094114/n02094114_3046.JPEG	Norfolk_terrier	4.6429157924397495e-11	1.1483751477220636e-10
n02094114/n02094114_3157.JPEG	Norfolk_terrier	1.154328324282744e-13	1.3473176880683056e-12
n02094114/n02094114_3395.JPEG	Norfolk_terrier	1.6071071598144796e-15	7.356935391836822e-17
